424 1547181893 1.649023616705223e-07 1.383  6 1208 2.84
425 1547181900 1.651108432770276e-07 1.385  7 1215 2.85
426 1547181902 1.653205359857772e-07 1.386  2 1217 2.85
427 1547181909 1.655314744214276e-07 1.388  7 1224 2.86
428 1547181913 1.657436386141727e-07 1.390  4 1228 2.86
429 1547181927 1.659570634662583e-07 1.392 14 1242 2.89
430 1547181930 1.661717290068209e-07 1.393  3 1245 2.89
431 1547181940 1.663876704207522e-07 1.395 10 1255 2.91
432 1547181956 1.666048677371977e-07 1.397 16 1271 2.94
433 1547181959 1.668233564288676e-07 1.399  3 1274 2.94
434 1547181959 1.670431723337102e-07 1.401  0 1274 2.93
435 1547181961 1.672642677277635e-07 1.403  2 1276 2.93
436 1547181965  1.67486678527853e-07 1.405  4 1280 2.93
437 1547181967 1.677104410249709e-07 1.406  2 1282 2.93
438 1547181975  1.67935507282288e-07 1.408  8 1290 2.94
439 1547181983 1.681619419521238e-07 1.410  8 1298 2.95
440 1547181985 1.683897536657641e-07 1.412  2 1300 2.95
441 1547181991 1.686188942733178e-07 1.414  6 1306 2.96
442 1547181997 1.688494576406706e-07 1.416  6 1312 2.96
443 1547181999 1.690813957089087e-07 1.418  2 1314 2.96
444 1547182002  1.69314745881938e-07 1.420  3 1317 2.96
445 1547182004 1.695495172191925e-07 1.422  2 1319 2.96
446 1547182007 1.697856900418049e-07 1.424  3 1322 2.96
447 1547182010 1.700233311633952e-07 1.426  3 1325 2.96
448 1547182015 1.702624211670301e-07 1.428  5 1330 2.96
449 1547182022  1.70502969475741e-07 1.430  7 1337 2.97
450 1547182029 1.707449856061382e-07 1.432  7 1344 2.98
451 1547182037 1.709885084070241e-07 1.434  8 1352 2.99
452 1547182041 1.712335185156666e-07 1.436  4 1356 3.00
453 1547182045 1.714800551438435e-07 1.438  4 1360 3.00
454 1547182047 1.717281284509831e-07 1.440  2 1362 3.00
455 1547182052 1.719777191228964e-07 1.442  5 1367 3.00
456 1547182059 1.722288669304916e-07 1.444  7 1374 3.01
457 1547182064 1.724815823444706e-07 1.446  5 1379 3.01
458 1547182068 1.727358759424721e-07 1.449  4 1383 3.01
459 1547182073 1.729917584103713e-07 1.451  5 1388 3.02
460 1547182075 1.732492405435982e-07 1.453  2 1390 3.02
461 1547182075 1.735083633540819e-07 1.455  0 1390 3.01
462 1547182078 1.737691079358847e-07 1.457  3 1393 3.01
463 1547182089 1.740314854233246e-07 1.459 11 1404 3.03
