height time diff diffRatio interval total mean
8473 1566192405 3.873467163191807e-07 1.624  2 39485 4.66
8474 1566192406 3.875011688030981e-07 1.625  1 39486 4.65
8475 1566192439 3.876560450691676e-07 1.625 33 39519 4.66
8476 1566192444 3.878116467862092e-07 1.626  5 39524 4.66
8477 1566192445 3.875116802495216e-07 1.625  1 39525 4.66
8478 1566192448 3.876668654953537e-07 1.626  3 39528 4.66
8479 1566192453 3.876706227290636e-07 1.626  5 39533 4.66
8480 1566192460 3.876742297419436e-07 1.626  7 39540 4.66
8481 1566192464 3.864655911722714e-07 1.620  4 39544 4.66
8482 1566192468 3.864658898883667e-07 1.620  4 39548 4.66
8483 1566192473 3.866176973900732e-07 1.621  5 39553 4.66
8484 1566192479 3.866187437215783e-07 1.621  6 39559 4.66
8485 1566192482 3.864685783540043e-07 1.620  3 39562 4.66
8486 1566192489 3.864693251566529e-07 1.620  7 39569 4.66
8487 1566192496 3.863194250594313e-07 1.620  7 39576 4.66
8488 1566192503 3.863194250594313e-07 1.620  7 39583 4.66
8489 1566192504  3.86169044684664e-07 1.619  1 39584 4.66
8490 1566192509 3.860178872652059e-07 1.619  5 39589 4.66
8491 1566192515  3.86167851657897e-07 1.619  6 39595 4.66
8492 1566192523 3.866202384906956e-07 1.621  8 39603 4.66
8493 1566192535 3.863195743044644e-07 1.620 12 39615 4.66
8494 1566192537 3.861694920716021e-07 1.619  2 39617 4.66
8495 1566192549 3.863207682688808e-07 1.620 12 39629 4.66
8496 1566192549 3.861711324992441e-07 1.619  0 39629 4.66
8497 1566192569 3.860208675298756e-07 1.619 20 39649 4.66
8498 1566192572 3.857190515374562e-07 1.617  3 39652 4.66
8499 1566192582 3.855664621504594e-07 1.617 10 39662 4.66
8500 1566192584 3.857150344799547e-07 1.617  2 39664 4.66
8501 1566192586  3.85262535848624e-07 1.615  2 39666 4.66
8502 1566192594 3.855605156915644e-07 1.617  8 39674 4.66
8503 1566192595  3.84958940119084e-07 1.614  1 39675 4.66
8504 1566192599 3.848066552599014e-07 1.614  4 39679 4.66
8505 1566192608  3.84653898992552e-07 1.613  9 39688 4.66
8506 1566192614  3.85100519012101e-07 1.615  6 39694 4.66
8507 1566192616 3.856992646187796e-07 1.617  2 39696 4.66
8508 1566192618 3.856994133850297e-07 1.617  2 39698 4.66
8509 1566192634 3.858501725590504e-07 1.618 16 39714 4.66
8510 1566192639 3.858513636237465e-07 1.618  5 39719 4.66
8511 1566192643 3.863043519050455e-07 1.620  4 39723 4.66
8512 1566192643 3.864585714769658e-07 1.620  0 39723 4.66
8513 1566192650 3.864618572600431e-07 1.620  7 39730 4.66
8514 1566192666 3.869188259817393e-07 1.622 16 39746 4.66
8515 1566192669 3.866211353577141e-07 1.621  3 39749 4.66
8516 1566192679 3.864742541265211e-07 1.621 10 39759 4.66
8517 1566192682 3.864773908091714e-07 1.621  3 39762 4.66
8518 1566192688 3.869343962883671e-07 1.622  6 39768 4.66
8519 1566192698 3.867877258046806e-07 1.622 10 39778 4.66
8520 1566192714 3.867911667969287e-07 1.622 16 39794 4.67
8521 1566192715 3.867955055265943e-07 1.622  1 39795 4.67
8522 1566192719 3.864975564134402e-07 1.621  4 39799 4.67
8523 1566192722 3.863494256290879e-07 1.620  3 39802 4.66
8524 1566192735 3.862012591940233e-07 1.619 13 39815 4.67
8525 1566192744 3.859019906714247e-07 1.618  9 39824 4.67
8526 1566192760 3.854521736021894e-07 1.616 16 39840 4.67
8527 1566192766  3.85602739522122e-07 1.617  6 39846 4.67
8528 1566192770 3.856015499918589e-07 1.617  4 39850 4.67
8529 1566192773 3.859015439040856e-07 1.618  3 39853 4.67
8530 1566192777 3.854500935543811e-07 1.616  4 39857 4.67
8531 1566192788 3.851490207478851e-07 1.615 11 39868 4.67
8532 1566192795 3.846978483947804e-07 1.613  7 39875 4.67
8533 1566192795  3.84845159501871e-07 1.614  0 39875 4.67
8534 1566192797 3.848436784270035e-07 1.614  2 39877 4.67
8535 1566192805 3.849922870280404e-07 1.614  8 39885 4.67
8536 1566192808 3.849908048205193e-07 1.614  3 39888 4.67
8537 1566192810 3.846898568473868e-07 1.613  2 39890 4.67
8538 1566192812 3.843887879809546e-07 1.612  2 39892 4.67
8539 1566192816 3.846848253026987e-07 1.613  4 39896 4.67
8540 1566192827 3.848315340430778e-07 1.614 11 39907 4.67
8541 1566192829 3.845299477304071e-07 1.612  2 39909 4.67
8542 1566192846 3.845269904424118e-07 1.612 17 39926 4.67
8543 1566192847 3.846732828445552e-07 1.613  1 39927 4.67
8544 1566192854 3.849703515221527e-07 1.614  7 39934 4.67
8545 1566192874 3.849691658903404e-07 1.614 20 39954 4.67
8546 1566192882 3.851166849000135e-07 1.615  8 39962 4.67
8547 1566192885 3.851157949993251e-07 1.615  3 39965 4.67
8548 1566192886 3.848147997454555e-07 1.614  1 39966 4.67
8549 1566192889 3.848136150715851e-07 1.614  3 39969 4.67
8550 1566192890 3.846624809150404e-07 1.613  1 39970 4.67
8551 1566192897  3.84212447063722e-07 1.611  7 39977 4.67
8552 1566192910 3.840608996268167e-07 1.610 13 39990 4.67
8553 1566192913 3.842068375302567e-07 1.611  3 39993 4.67
8554 1566192940 3.842041804399964e-07 1.611 27 40020 4.67
8555 1566192950 3.842006377101514e-07 1.611 10 40030 4.67
8556 1566192966  3.84047477138625e-07 1.610 16 40046 4.68
8557 1566192977 3.840433473310068e-07 1.610 11 40057 4.68
8558 1566192982  3.83888396262919e-07 1.610  5 40062 4.68
8559 1566192992 3.838823540834909e-07 1.610 10 40072 4.68
8560 1566192994 3.829846299070894e-07 1.606  2 40074 4.68
8561 1566192997 3.826808045952008e-07 1.605  3 40077 4.68
8562 1566192998 3.822286722552935e-07 1.603  1 40078 4.68
8563 1566192999 3.819238566690222e-07 1.601  1 40079 4.68
8564 1566193003 3.819136461779361e-07 1.601  4 40083 4.68
8565 1566193010 3.816081676120915e-07 1.600  7 40090 4.68
8566 1566193012 3.817443774726676e-07 1.601  2 40092 4.68
8567 1566193019 3.818803929345464e-07 1.601  7 40099 4.68
8568 1566193020 3.818691639805341e-07 1.601  1 40100 4.68
8569 1566193026 3.818580815046268e-07 1.601  6 40106 4.68
8570 1566193030 3.818465622443976e-07 1.601  4 40110 4.68
8571 1566193032 3.816872594707358e-07 1.600  2 40112 4.67
8572 1566193035 3.819690811215156e-07 1.602  3 40115 4.67
8573 1566193044 3.818099676872873e-07 1.601  9 40124 4.68
8574 1566193044 3.817980140133225e-07 1.601  0 40124 4.67
8575 1566193056 3.816380234859568e-07 1.600 12 40136 4.68
8576 1566193071 3.814774393511952e-07 1.600 15 40151 4.68
8577 1566193078  3.81463614762767e-07 1.599  7 40158 4.68
8578 1566193087 3.813023049736449e-07 1.599  9 40167 4.68
8579 1566193087 3.809938838922234e-07 1.598  0 40167 4.68
8580 1566193089 3.809787880007138e-07 1.597  2 40169 4.68
8581 1566193096 3.808161476168495e-07 1.597  7 40176 4.68
8582 1566193134 3.805070643017047e-07 1.595 38 40214 4.68
8583 1566193137 3.809310406055591e-07 1.597  3 40217 4.68
8584 1566193141 3.806232195928554e-07 1.596  4 40221 4.68
8585 1566193146 3.814898095691836e-07 1.600  5 40226 4.68
8586 1566193155 3.826600102749368e-07 1.605  9 40235 4.68
8587 1566193156 3.823565533896187e-07 1.603  1 40236 4.68
8588 1566193164 3.810216111938761e-07 1.598  8 40244 4.68
8589 1566193165 3.810111585434245e-07 1.598  1 40245 4.68
8590 1566193175 3.808538573699345e-07 1.597 10 40255 4.68
8591 1566193178 3.808429787901262e-07 1.597  3 40258 4.68
8592 1566193178 3.808322458671216e-07 1.597  0 40258 4.68
8593 1566193180 3.808219486312622e-07 1.597  2 40260 4.68
8594 1566193186 3.806643688948831e-07 1.596  6 40266 4.68
8595 1566193192 3.810934886939031e-07 1.598  6 40272 4.68
8596 1566193192 3.807884502096034e-07 1.597  0 40272 4.68
8597 1566193196 3.812174139763822e-07 1.598  4 40276 4.68
8598 1566193206 3.812073865436838e-07 1.598 10 40286 4.68
8599 1566193212 3.814917015556086e-07 1.600  6 40292 4.68
8600 1566193221 3.814826784044081e-07 1.600  9 40301 4.68
8601 1566193222 3.813264418500477e-07 1.599  1 40302 4.68
8602 1566193225 3.814646333824556e-07 1.600  3 40305 4.68
8603 1566193226 3.817507897440847e-07 1.601  1 40306 4.68
8604 1566193228 3.815950616308086e-07 1.600  2 40308 4.68
8605 1566193233 3.817341765757225e-07 1.601  5 40313 4.68
8606 1566193234 3.817252876671982e-07 1.601  1 40314 4.68
8607 1566193236 3.818640601288267e-07 1.601  2 40316 4.68
8608 1566193245 3.818551651705114e-07 1.601  9 40325 4.68
8609 1566193250 3.819937402536391e-07 1.602  5 40330 4.68
8610 1566193256 3.819848392529552e-07 1.602  6 40336 4.68
8611 1566193261  3.81828045396587e-07 1.601  5 40341 4.68
8612 1566193266 3.818188605400366e-07 1.601  5 40346 4.68
8613 1566193269 3.818089472224837e-07 1.601  3 40349 4.68
8614 1566193271 3.815036360563587e-07 1.600  2 40351 4.68
8615 1566193276 3.813452009303964e-07 1.599  5 40356 4.68
8616 1566193281 3.811864614267484e-07 1.598  5 40361 4.68
8617 1566193283 3.810275636538881e-07 1.598  2 40363 4.68
8618 1566193286 3.810152233948965e-07 1.598  3 40366 4.68
8619 1566193287 3.811502838320586e-07 1.598  1 40367 4.68
8620 1566193288 3.811383714284169e-07 1.598  1 40368 4.68
8621 1566193289 3.811264597693683e-07 1.598  1 40369 4.68
8622 1566193300 3.809677571441831e-07 1.597 11 40380 4.68
8623 1566193303 3.811024934433889e-07 1.598  3 40383 4.68
8624 1566193312 3.809435205321929e-07 1.597  9 40392 4.68
8625 1566193328 3.810782396854599e-07 1.598 16 40408 4.68
8626 1566193331 3.812127635072176e-07 1.598  3 40411 4.68
8627 1566193336 3.812007018816115e-07 1.598  5 40416 4.68
8628 1566193337 3.816301585586592e-07 1.600  1 40417 4.68
8629 1566193344 3.814724914886228e-07 1.600  7 40424 4.68
8630 1566193344 3.813143730298854e-07 1.599  0 40424 4.68
8631 1566193350   3.8086241562281e-07 1.597  6 40430 4.68
8632 1566193354 3.809980935368164e-07 1.598  4 40434 4.68
8633 1566193364 3.811344492145605e-07 1.598 10 40444 4.68
8634 1566193365 3.812714840078716e-07 1.599  1 40445 4.68
8635 1566193365 3.812618898185652e-07 1.599  0 40445 4.68
8636 1566193383 3.819905300088461e-07 1.602 18 40463 4.68
8637 1566193385 3.819836719393712e-07 1.602  2 40465 4.68
8638 1566193392 3.819768141161447e-07 1.602  7 40472 4.68
8639 1566193396 3.818225052714981e-07 1.601  4 40476 4.68
8640 1566193398 3.818153616632961e-07 1.601  2 40478 4.68
8641 1566193411 3.819563880166755e-07 1.602 13 40491 4.68
8642 1566193413 3.815066925729958e-07 1.600  2 40493 4.68
8643 1566193416 3.814989786013719e-07 1.600  3 40496 4.68
8644 1566193417 3.813438920974568e-07 1.599  1 40497 4.68
8645 1566193419 3.811882050987512e-07 1.598  2 40499 4.68
8646 1566193420 3.811794868982561e-07 1.598  1 40500 4.68
8647 1566193430 3.807291536036897e-07 1.596 10 40510 4.68
8648 1566193433  3.81013190958319e-07 1.598  3 40513 4.68
8649 1566193434 3.808558881069983e-07 1.597  1 40514 4.68
8650 1566193439 3.809919968403614e-07 1.598  5 40519 4.68
8651 1566193439 3.808341313368196e-07 1.597  0 40519 4.68
8652 1566193442  3.80822963826955e-07 1.597  3 40522 4.68
8653 1566193451 3.806645138025111e-07 1.596  9 40531 4.68
8654 1566193459 3.806530664397956e-07 1.596  8 40539 4.68
8655 1566193466 3.806419095462784e-07 1.596  7 40546 4.68
8656 1566193470 3.806307533067563e-07 1.596  4 40550 4.68
8657 1566193475 3.806194528477383e-07 1.596  5 40555 4.68
8658 1566193477 3.807549576807015e-07 1.597  2 40557 4.68
8659 1566193480 3.805969987987938e-07 1.596  3 40560 4.68
8660 1566193482 3.805857003439168e-07 1.596  2 40562 4.68
8661 1566193492 3.805746922382272e-07 1.596 10 40572 4.68
8662 1566193498 3.804174617364334e-07 1.595  6 40578 4.68
8663 1566193502   3.8055325722822e-07 1.596  4 40582 4.68
8664 1566193503 3.808361618635274e-07 1.597  1 40583 4.68
8665 1566193505 3.812668322194215e-07 1.599  2 40585 4.68
8666 1566193526 3.814036712993696e-07 1.599 21 40606 4.68
8667 1566193529 3.813926158253415e-07 1.599  3 40609 4.68
8668 1566193534 3.812335461707318e-07 1.599  5 40614 4.68
8669 1566193534 3.818123001987507e-07 1.601  0 40614 4.68
8670 1566193536 3.819506982780015e-07 1.602  2 40616 4.68
8671 1566193537 3.819409239944822e-07 1.602  1 40617 4.68
8672 1566193538 3.813402564975413e-07 1.599  1 40618 4.68
8673 1566193540 3.813289138713321e-07 1.599  2 40620 4.68
8674 1566193546 3.814639057964087e-07 1.599  6 40626 4.68
8675 1566193556 3.817477293149461e-07 1.601 10 40636 4.68
8676 1566193560 3.818847680304632e-07 1.601  4 40640 4.68
8677 1566193567 3.818741221385497e-07 1.601  7 40647 4.68
8678 1566193572 3.821595789801906e-07 1.602  5 40652 4.68
8679 1566193578 3.824463405105344e-07 1.604  6 40658 4.68
8680 1566193605 3.822896060793146e-07 1.603 27 40685 4.68
8681 1566193611 3.822805451445568e-07 1.603  6 40691 4.68
8682 1566193617 3.822722153092945e-07 1.603  6 40697 4.68
8683 1566193621 3.824119707522799e-07 1.603  4 40701 4.68
8684 1566193622 3.822555567277574e-07 1.603  1 40702 4.68
8685 1566193624 3.822469357513131e-07 1.603  2 40704 4.68
8686 1566193626 3.812021550490757e-07 1.598  2 40706 4.68
8687 1566193632 3.810420826290695e-07 1.598  6 40712 4.68
8688 1566193633 3.808815642933844e-07 1.597  1 40713 4.68
8689 1566193634 3.807204563883535e-07 1.596  1 40714 4.68
8690 1566193635 3.807056720341671e-07 1.596  1 40715 4.68
8691 1566193635  3.81131979713917e-07 1.598  0 40715 4.68
8692 1566193646 3.811175991400855e-07 1.598 11 40726 4.68
8693 1566193646 3.808078814766651e-07 1.597  0 40726 4.68
8694 1566193650 3.807916402815683e-07 1.597  4 40730 4.68
8695 1566193655 3.807754004717641e-07 1.597  5 40735 4.68
8696 1566193662 3.807590170673788e-07 1.597  7 40742 4.68
8697 1566193680 3.808899787120913e-07 1.597 18 40760 4.68
8698 1566193685 3.805794719953696e-07 1.596  5 40765 4.68
8699 1566193697  3.80561077830471e-07 1.596 12 40777 4.68
8700 1566193705 3.805422509992003e-07 1.596  8 40785 4.68
8701 1566193707 3.806700203741273e-07 1.596  2 40787 4.68
8702 1566193709 3.806511827625334e-07 1.596  2 40789 4.68
8703 1566193712 3.803386058745478e-07 1.595  3 40792 4.68
8704 1566193712 3.803192224676771e-07 1.595  0 40792 4.68
8705 1566193717 3.805939568411047e-07 1.596  5 40797 4.68
8706 1566193719 3.802826308243313e-07 1.595  2 40799 4.68
8707 1566193724 3.802646991512505e-07 1.594  5 40804 4.68
8708 1566193727 3.803932950896325e-07 1.595  3 40807 4.68
8709 1566193743 3.803754976665271e-07 1.595 16 40823 4.68
8710 1566193752 3.805047477104442e-07 1.595  9 40832 4.68
8711 1566193775 3.803403417984201e-07 1.595 23 40855 4.69
8712 1566193778 3.804694231884956e-07 1.595  3 40858 4.68
8713 1566193790  3.80745679407603e-07 1.596 12 40870 4.69
8714 1566193791  3.80581499807399e-07 1.596  1 40871 4.69
8715 1566193811 3.799765783464525e-07 1.593 20 40891 4.69
8716 1566193815 3.799580980416803e-07 1.593  4 40895 4.69
8717 1566193818 3.793538599316688e-07 1.591  3 40898 4.69
8718 1566193821 3.796274890982371e-07 1.592  3 40901 4.69
8719 1566193825 3.791698863272808e-07 1.590  4 40905 4.69
8720 1566193825 3.791500468298923e-07 1.590  0 40905 4.69
8721 1566193826  3.78546081197457e-07 1.587  1 40906 4.69
8722 1566193845 3.785243009537207e-07 1.587 19 40925 4.69
8723 1566193847 3.789394162163298e-07 1.589  2 40927 4.69
8724 1566193848 3.789188829190755e-07 1.589  1 40928 4.69
8725 1566193850 3.794828485217732e-07 1.591  2 40930 4.69
8726 1566193852 3.797576733908615e-07 1.592  2 40932 4.69
8727 1566193859 3.798870811010274e-07 1.593  7 40939 4.69
8728 1566193864 3.792842195296188e-07 1.590  5 40944 4.69
8729 1566193865 3.791195728056935e-07 1.590  1 40945 4.69
8730 1566193865 3.793930079119588e-07 1.591  0 40945 4.69
8731 1566193869 3.793748721813202e-07 1.591  4 40949 4.69
8732 1566193895  3.79503154937919e-07 1.591 26 40975 4.69
8733 1566193903 3.794857287322279e-07 1.591  8 40983 4.69
8734 1566193907 3.793217703713835e-07 1.591  4 40987 4.69
8735 1566193913 3.793033537038542e-07 1.590  6 40993 4.69
8736 1566193919 3.794311561788793e-07 1.591  6 40999 4.69
8737 1566193923 3.794128728446412e-07 1.591  4 41003 4.69
8738 1566193927 3.786637665165005e-07 1.588  4 41007 4.69
8739 1566193929 3.786445534409801e-07 1.588  2 41009 4.69
8740 1566193934 3.784797452379661e-07 1.587  5 41014 4.69
8741 1566193941 3.783147941920747e-07 1.586  7 41021 4.69
8742 1566193942 3.782950440742913e-07 1.586  1 41022 4.69
8743 1566193942 3.781295390269435e-07 1.586  0 41022 4.69
8744 1566193950 3.784004018714976e-07 1.587  8 41030 4.69
8745 1566193950 3.782355199629844e-07 1.586  0 41030 4.69
8746 1566193952 3.780700669840503e-07 1.585  2 41032 4.69
8747 1566193953 3.780496277896944e-07 1.585  1 41033 4.69
8748 1566193972 3.780290478969876e-07 1.585 19 41052 4.69
8749 1566193975 3.780081844598228e-07 1.585  3 41055 4.69
8750 1566193979 3.790076372003709e-07 1.589  4 41059 4.69
8751 1566193983 3.792833563792973e-07 1.590  4 41063 4.69
8752 1566193989 3.792672449610496e-07 1.590  6 41069 4.69
8753 1566193994 3.792509910779606e-07 1.590  5 41074 4.69
8754 1566193996 3.787954428739109e-07 1.588  2 41076 4.69
8755 1566193997 3.786319369594473e-07 1.588  1 41077 4.69
8756 1566194004 3.786138739154677e-07 1.588  7 41084 4.69
8757 1566194011 3.787417858973865e-07 1.588  7 41091 4.69
8758 1566194012 3.788682053538446e-07 1.589  1 41092 4.69
8759 1566194021 3.788496891721733e-07 1.589  9 41101 4.69
8760 1566194022 3.788311748002724e-07 1.588  1 41102 4.69
8761 1566194022 3.788122317346977e-07 1.588  0 41102 4.69
8762 1566194032 3.785009472929152e-07 1.587 10 41112 4.69
8763 1566194045 3.783348326508463e-07 1.586 13 41125 4.69
8764 1566194047 3.784605508315993e-07 1.587  2 41127 4.69
8765 1566194049 3.781489858687113e-07 1.586  2 41129 4.69
8766 1566194053 3.782740081734676e-07 1.586  4 41133 4.69
8767 1566194057 3.786914425073003e-07 1.588  4 41137 4.69
8768 1566194061 3.783807859887004e-07 1.587  4 41141 4.69
8769 1566194063 3.782150628757861e-07 1.586  2 41143 4.69
8770 1566194066 3.781953231694074e-07 1.586  3 41146 4.69
8771 1566194072 3.784672829763339e-07 1.587  6 41152 4.69
8772 1566194076 3.783013409893629e-07 1.586  4 41156 4.69
8773 1566194078 3.787185488234124e-07 1.588  2 41158 4.69
8774 1566194089 3.789924110201068e-07 1.589 11 41169 4.69
8775 1566194103 3.789741699433036e-07 1.589 14 41183 4.69
8776 1566194118 3.789560742321617e-07 1.589 15 41198 4.69
8777 1566194121 3.787914252475677e-07 1.588  3 41201 4.69
8778 1566194126 3.787727730987447e-07 1.588  5 41206 4.69
8779 1566194127 3.789002182161096e-07 1.589  1 41207 4.69
8780 1566194135 3.787354743112827e-07 1.588  8 41215 4.69
8781 1566194136  3.78278730314902e-07 1.586  1 41216 4.69
8782 1566194151 3.776766793596687e-07 1.584 15 41231 4.69
8783 1566194154 3.776554269198926e-07 1.584  3 41234 4.69
8784 1566194156 3.776336064336672e-07 1.583  2 41236 4.69
8785 1566194163 3.776120736547129e-07 1.583  7 41243 4.69
8786 1566194170 3.775899730249147e-07 1.583  7 41250 4.69
8787 1566194176 3.775683026614582e-07 1.583  6 41256 4.69
8788 1566194191 3.769658091358822e-07 1.581 15 41271 4.69
8789 1566194193 3.769426473805809e-07 1.581  2 41273 4.69
8790 1566194199  3.76919204330618e-07 1.580  6 41279 4.69
8791 1566194201   3.7675064235493e-07 1.580  2 41281 4.69
8792 1566194208 3.765819474445277e-07 1.579  7 41288 4.69
8793 1566194209 3.764129784699548e-07 1.578  1 41289 4.69
8794 1566194210 3.760993990257137e-07 1.577  1 41290 4.69
8795 1566194213 3.759297321012189e-07 1.576  3 41293 4.69
8796 1566194218 3.759040126527227e-07 1.576  5 41298 4.69
8797 1566194219  3.76022464380141e-07 1.577  1 41299 4.69
8798 1566194240 3.757091115023738e-07 1.575 21 41320 4.69
8799 1566194241 3.759718517651725e-07 1.576  1 41321 4.69
8800 1566194241 3.759464092287746e-07 1.576  0 41321 4.69
8801 1566194243 3.759206874983553e-07 1.576  2 41323 4.69
8802 1566194254 3.757507581679833e-07 1.576 11 41334 4.69
8803 1566194270 3.758684069179401e-07 1.576 16 41350 4.69
8804 1566194270 3.751221008099526e-07 1.573  0 41350 4.69
8805 1566194285 3.750940998714298e-07 1.573 15 41365 4.69
8806 1566194291 3.750658217596022e-07 1.573  6 41371 4.69
8807 1566194297  3.75037407255936e-07 1.573  6 41377 4.69
8808 1566194298 3.747214807161402e-07 1.571  1 41378 4.69
8809 1566194311 3.742621743582849e-07 1.569 13 41391 4.69
8810 1566194313 3.743738468963326e-07 1.570  2 41393 4.69
8811 1566194313 3.741994315864829e-07 1.569  0 41393 4.69
